,animal_id,days in shelter
115,A329968,0.1506944444444444
116,A332026,10.025
117,A332246,0.0527777777777777
118,A333659,0.0548611111111111
119,A333780,0.1125
120,A333781,0.1319444444444444
121,A334065,0.0694444444444444
122,A335182,1.1333333333333333
123,A335778,1.5493055555555555
124,A337187,9.265972222222222
125,A337603,0.8076388888888889
126,A337686,2.910416666666667
127,A337686,1.0361111111111112
128,A337859,0.2222222222222222
129,A338231,27.95486111111111
130,A338231,0.0798611111111111
131,A338643,90.37847222222224
132,A338821,26.98472222222222
133,A339103,0.4326388888888889
134,A339523,0.7131944444444446
135,A339803,58.03819444444444
136,A341599,8.98611111111111
137,A342475,2.274305555555556
138,A342480,2.95
139,A342659,38.85
140,A345209,0.4875
141,A345209,3.049305555555556
142,A346010,6.954166666666667
143,A346599,3.9298611111111112
144,A346599,1.9388888888888889
145,A346884,0.0229166666666666
146,A347684,0.0576388888888888
147,A347684,0.2423611111111111
148,A348272,5.331944444444445
149,A348400,3.9583333333333335
150,A349317,2.3118055555555554
151,A349334,10.525694444444444
152,A349480,7.008333333333334
153,A349733,2.4763888888888888
154,A349990,10.99513888888889
155,A349996,10.989583333333334
156,A350276,168.16736111111112
157,A350375,78.05277777777778
158,A352555,2.609027777777778
159,A352713,11.830555555555556
160,A352872,7.004861111111111
161,A353259,0.9048611111111112
162,A354540,42.01319444444445
163,A354597,32.00972222222222
164,A354725,3.143055555555556
165,A354753,0.9958333333333332
166,A355519,0.695138888888889
167,A355688,28.166666666666668
168,A355753,1.1527777777777777
169,A355753,9.204166666666667
170,A357021,1.0131944444444445
171,A357444,3.0701388888888888
172,A357846,0.1826388888888889
173,A358697,6.276388888888889
174,A358879,0.9791666666666666
175,A361391,20.990972222222226
176,A362103,0.7604166666666666
177,A362383,0.275
178,A362383,11.252083333333337
179,A362707,348.92847222222224
180,A362967,6.704861111111111
181,A363653,0.7611111111111111
182,A363653,0.0659722222222222
183,A364429,0.0743055555555555
184,A365172,4.1625
185,A365302,0.0381944444444444
186,A367012,0.1673611111111111
187,A367438,1.895138888888889
188,A367747,15.739583333333334
189,A368742,0.2263888888888889
190,A368930,5.105555555555555
191,A370439,0.1034722222222222
192,A370507,291.7784722222222
193,A370852,4.927083333333333
194,A371000,64.84166666666667
195,A371102,0.1319444444444444
196,A371344,0.1319444444444444
197,A371534,0.0506944444444444
198,A373219,7.189583333333333
199,A373687,19.065277777777776
200,A375393,1.0659722222222223
201,A376322,0.1868055555555555
202,A376459,0.2576388888888888
203,A377750,0.8763888888888889
204,A378348,87.71180555555557
205,A378348,38.105555555555554
206,A378353,0.0472222222222222
207,A378818,2.3895833333333334
208,A378946,16.20486111111111
209,A379998,2.049305555555556
210,A380009,10.997916666666669
211,A380320,2.0729166666666665
212,A380420,201.59791666666663
213,A380506,0.8125
214,A381173,0.2118055555555555
215,A381217,9.203472222222222
216,A381217,5.0625
217,A382192,3.0222222222222226
218,A382251,0.1159722222222222
219,A383036,30.047916666666666
220,A383964,0.2284722222222222
221,A384360,12.69375
222,A384568,14.936111111111112
223,A385442,0.03125
224,A386005,0.7069444444444445
225,A386276,9.147222222222222
226,A386688,12.202083333333333
227,A387083,10.691666666666666
228,A387965,1.7604166666666667
229,A388360,1.1291666666666669
230,A388691,2.111805555555556
231,A390222,7.004166666666666
232,A390222,3.869444444444445
233,A391512,0.0979166666666666
234,A391858,3.0548611111111112
235,A392027,0.2145833333333333
236,A392075,0.1631944444444444
237,A392615,0.1520833333333333
238,A394547,0.7923611111111111
239,A395451,6.925
240,A396810,122.87916666666666
241,A397882,0.0819444444444444
242,A399421,0.1770833333333333
243,A399552,3.922222222222222
244,A400498,10.72638888888889
245,A400680,107.04583333333332
246,A403564,0.075
247,A405494,3.89375
248,A406756,1.6298611111111112
249,A407156,10.097916666666666
250,A408035,2.0395833333333333
251,A409637,5.289583333333334
252,A410330,1.9840277777777775
253,A410668,205.92013888888889
254,A410684,6.225694444444445
255,A412173,10.75347222222222
256,A412626,15.081944444444444
257,A412697,3.848611111111111
258,A413789,0.1430555555555555
259,A414198,0.9458333333333332
260,A414513,22.09444444444445
261,A414620,6.204861111111111
262,A415049,2.980555555555556
263,A415589,0.4986111111111111
264,A415823,0.2875
265,A415823,1.1541666666666666
266,A416128,0.7756944444444445
267,A416756,66.07291666666667
268,A417545,137.7875
269,A417622,6.933333333333334
270,A417642,4.166666666666667
271,A417705,1.0993055555555555
272,A417737,3.0000000000000004
273,A417832,98.025
274,A418634,0.1222222222222222
275,A419009,1.1541666666666666
276,A419161,0.1416666666666666
277,A419723,119.96527777777776
278,A419781,1.0854166666666667
279,A420143,7.9625
280,A420464,1.3097222222222222
281,A421087,6.064583333333334
282,A422526,10.02777777777778
283,A423033,1.1736111111111112
284,A423546,0.9465277777777776
285,A423701,2.971527777777778
286,A424158,0.0861111111111111
287,A424158,0.0291666666666666
288,A424158,3.39375
289,A424714,2.152083333333333
290,A427100,0.2381944444444444
291,A427442,15.316666666666666
292,A427782,1.2458333333333331
293,A427808,4.832638888888889
294,A427866,1.01875
295,A428783,13.005555555555556
296,A430328,0.7604166666666666
297,A430366,3.758333333333333
298,A430368,31.365972222222226
299,A430437,7.040277777777778
300,A430500,0.0541666666666666
301,A430501,0.0298611111111111
302,A430671,4.267361111111111
303,A430709,4.323611111111111
304,A430709,4.341666666666667
305,A430953,0.0888888888888889
306,A431223,0.5486111111111112
307,A431615,79.74375
308,A432065,3.236111111111111
309,A432197,70.29513888888889
310,A433111,1.5708333333333333
311,A433111,1.2486111111111111
312,A433746,6.221527777777778
313,A434523,4.945138888888889
314,A434923,0.8465277777777778
315,A435209,8.764583333333333
316,A435237,0.9180555555555556
317,A435358,8.2875
318,A436250,4.059027777777778
319,A438287,5.24375
320,A438287,1.9673611111111111
321,A439702,44.03541666666667
322,A439728,20.834027777777777
323,A439733,9.140972222222222
324,A440082,0.0847222222222222
325,A440835,0.7638888888888888
326,A441798,130.83958333333334
327,A442798,18.90763888888889
328,A443085,5.215277777777778
329,A443085,124.24305555555556
330,A443497,9.021527777777775
331,A443738,0.1881944444444444
332,A443790,10.040277777777778
333,A444115,5.984722222222223
334,A445392,0.0715277777777777
335,A445694,16.045833333333334
336,A447033,25.06736111111111
337,A447254,1.2840277777777778
338,A447753,14.130555555555556
339,A447896,2.921527777777778
340,A448018,0.1659722222222222
341,A448020,0.0236111111111111
342,A448267,54.75277777777778
343,A448267,0.84375
344,A448750,2.047222222222222
345,A448819,1.1083333333333334
346,A449107,0.1770833333333333
347,A449270,1.0680555555555555
348,A449703,1.0673611111111112
349,A449752,1.1152777777777778
350,A449967,5.105555555555555
351,A449968,49.91111111111111
352,A449968,8.034722222222221
353,A450003,10.213888888888889
354,A450223,0.0020833333333333
355,A450274,0.0395833333333333
356,A450780,4.195833333333334
357,A451014,0.3458333333333334
358,A452508,261.75208333333336
359,A452948,8.013194444444444
360,A453083,0.0159722222222222
361,A453083,0.3368055555555556
362,A453083,0.4194444444444444
363,A453102,15.6
364,A453102,4.973611111111111
365,A453136,15.123611111111112
366,A453523,8.755555555555556
367,A453743,2.9125000000000005
368,A453933,2.738194444444445
369,A454208,1.832638888888889
370,A454245,0.1576388888888888
371,A454384,0.1951388888888889
372,A454384,0.1756944444444444
373,A454486,0.1520833333333333
374,A454665,0.9020833333333332
375,A455146,40.87847222222222
376,A455868,61.01111111111111
377,A456133,641.9902777777778
378,A456604,0.3111111111111111
379,A456857,6.850694444444445
380,A457029,18.00347222222222
381,A457858,10.877083333333337
382,A457858,0.925
383,A459161,0.3319444444444444
384,A459318,3.1034722222222224
385,A459766,10.937500000000002
386,A459766,1.0048611111111112
387,A459766,4.009027777777778
388,A459845,0.0770833333333333
389,A459859,9.243055555555555
390,A459869,33.797916666666666
391,A459989,2.9458333333333337
392,A460100,1.5180555555555555
393,A460458,25.185416666666665
394,A460458,11.065972222222223
395,A460630,7.360416666666667
396,A461106,0.0347222222222222
397,A461171,9.029166666666669
398,A461224,4.833333333333333
399,A461358,0.0430555555555555
400,A461574,0.8465277777777778
401,A462248,1.1805555555555556
402,A462504,90.73402777777778
403,A462504,10.008333333333333
404,A462504,0.1951388888888889
405,A462580,304.1861111111112
406,A462580,13.135416666666666
407,A462580,1.6777777777777778
408,A462580,14.772916666666667
409,A462580,15.53472222222222
410,A462580,2.222916666666667
411,A462879,3.986111111111111
412,A463218,6.192361111111111
413,A463982,0.0430555555555555
414,A464189,9.031944444444443
415,A464307,0.2326388888888889
416,A464377,1.0326388888888889
417,A464496,35.31388888888889
418,A464652,3.3270833333333334
419,A464652,7.002777777777778
420,A465426,0.0548611111111111
421,A465573,0.2166666666666666
422,A465637,15.654861111111112
423,A465830,4.877777777777778
424,A465849,5.235416666666667
425,A465849,0.9159722222222222
426,A465930,0.1055555555555555
427,A466156,11.667361111111113
428,A466411,0.3486111111111111
429,A466709,6.789583333333334
430,A466810,4.583333333333333
431,A466858,0.0229166666666666
432,A466946,4.184027777777778
433,A467213,0.2013888888888889
434,A467387,3.970833333333333
435,A467392,2.167361111111111
436,A467567,0.4423611111111111
437,A468026,420.6090277777778
438,A468026,1.9152777777777776
439,A468181,0.8541666666666666
440,A468181,4.903472222222222
441,A468181,0.8229166666666666
442,A468181,7.003472222222222
443,A468790,0.1333333333333333
444,A469338,0.0215277777777777
445,A470287,0.4493055555555555
446,A470702,0.0444444444444444
447,A471015,3.029166666666667
448,A471018,7.989583333333333
449,A471842,2.0194444444444444
450,A473179,0.1909722222222222
451,A473353,3.213888888888889
452,A474000,26.266666666666666
453,A474000,4.0875
454,A474001,26.266666666666666
455,A474001,4.0875
456,A474311,71.95
457,A474539,0.0347222222222222
458,A474852,6.95625
459,A475812,3.870138888888889
460,A475943,0.0152777777777777
461,A475943,0.06875
462,A475944,1.2152777777777777
463,A475944,0.04375
464,A476054,25.058333333333334
465,A476054,9.002083333333333
466,A476298,0.3347222222222222
467,A476605,1.0743055555555556
468,A476605,5.931944444444445
469,A476642,10.561805555555557
470,A476706,5.947916666666667
471,A476741,14.865277777777775
472,A476874,1.95625
473,A477516,1.1097222222222225
474,A477746,58.77916666666667
475,A477934,0.8659722222222223
476,A478206,0.2527777777777777
477,A478560,29.773611111111112
478,A478560,15.010416666666666
479,A478560,6.735416666666667
480,A478579,1.1826388888888888
481,A478957,4.14375
482,A479137,5.842361111111112
483,A479150,2.5145833333333334
484,A481727,1.1611111111111112
485,A482046,4.223611111111111
486,A482334,5.05
487,A482518,0.9875
488,A482683,0.19375
489,A483240,3.9604166666666663
490,A483604,0.075
491,A483647,0.0854166666666666
492,A484400,0.9590277777777778
493,A484400,26.985416666666666
494,A484463,0.83125
495,A484851,8.8875
496,A484925,9.08125
497,A484945,50.38333333333333
498,A485350,0.0993055555555555
499,A485352,29.0875
500,A485651,0.0486111111111111
501,A485674,4.866666666666666
502,A485940,15.92013888888889
503,A485955,0.9319444444444444
504,A486513,0.9125
505,A486573,1.2375
506,A486687,2.1319444444444446
507,A486898,1.2319444444444445
508,A487013,0.1298611111111111
509,A487253,22.072222222222223
510,A487253,32.047222222222224
511,A487470,0.1694444444444444
512,A488066,11.85
513,A488203,10.17361111111111
514,A488204,8.085416666666667
515,A488234,7.0375
516,A488304,0.2263888888888889
517,A488740,16.885416666666668
518,A489376,4.086111111111111
519,A489376,44.59305555555556
520,A489415,11.197916666666668
521,A489417,3.0694444444444446
522,A489464,0.0826388888888888
523,A489503,0.0708333333333333
524,A489686,0.1222222222222222
525,A489704,10.270138888888887
526,A489912,9.158333333333331
527,A490091,0.0979166666666666
528,A490776,0.0555555555555555
529,A490893,1.113888888888889
530,A491764,0.2881944444444444
531,A491810,0.1013888888888888
532,A491814,0.2263888888888889
533,A491814,0.1652777777777777
534,A491818,1.03125
535,A492030,6.0375000000000005
536,A492808,13.081944444444444
537,A492949,0.1916666666666666
538,A493167,142.06180555555557
539,A493225,2.222916666666667
540,A493225,0.8375
541,A493291,0.0006944444444444
542,A493761,5.664583333333334
543,A493772,15.179166666666667
544,A494120,110.875
545,A494120,5.153472222222222
546,A494170,0.9527777777777776
547,A494176,0.6875000000000001
548,A494226,0.1256944444444444
549,A494990,3.902083333333333
550,A495008,0.1715277777777778
551,A495060,74.85694444444445
552,A495060,39.75486111111111
553,A495308,2.904861111111112
554,A495369,0.0743055555555555
555,A495740,5.086111111111111
556,A495792,29.19375
557,A496561,10.008333333333333
558,A496619,0.1076388888888889
559,A496789,0.0236111111111111
560,A497904,0.0555555555555555
561,A498100,0.9715277777777778
562,A498537,3.9229166666666666
563,A498720,131.86666666666667
564,A498735,9.779861111111112
565,A498842,0.8604166666666667
566,A499024,2.971527777777778
567,A499156,1.0069444444444444
568,A499387,9.152083333333334
569,A500002,3.904861111111111
570,A500002,7.104861111111111
571,A500065,1.05625
572,A500073,0.0826388888888888
573,A500349,3.954861111111111
574,A500862,1.832638888888889
575,A500873,14.82986111111111
576,A500955,346.1965277777778
577,A501071,25.03263888888889
578,A501076,2.004166666666667
579,A501193,0.1444444444444444
580,A501255,2.000694444444445
581,A501433,0.7090277777777778
582,A501443,37.047222222222224
583,A501600,1.0798611111111112
584,A502125,9.95625
585,A502315,49.0625
586,A502800,0.1201388888888888
587,A502862,8.891666666666667
588,A502862,9.720833333333331
589,A503335,0.7402777777777778
590,A503370,0.0354166666666666
591,A503371,3.964583333333333
592,A503376,3.105555555555556
593,A503431,33.61944444444445
594,A503580,1.7020833333333334
595,A503709,0.0638888888888888
596,A503799,0.11875
597,A503957,8.842361111111112
598,A504009,194.21527777777777
599,A504009,3.0020833333333337
600,A504094,0.7944444444444444
601,A504189,0.2388888888888889
602,A504280,8.188194444444445
603,A504723,2.974305555555556
604,A504801,0.1423611111111111
605,A504813,6.060416666666668
606,A504891,0.1430555555555555
607,A505682,2.220833333333333
608,A505889,10.865972222222224
609,A506000,126.925
610,A506241,11.054861111111112
611,A506775,5.605555555555556
612,A506775,11.890972222222224
613,A506854,15.049305555555556
614,A506854,0.0194444444444444
615,A506854,6.222222222222222
616,A506972,0.8284722222222223
617,A507557,0.4951388888888889
618,A507614,0.0631944444444444
619,A507705,37.19166666666667
620,A507728,0.1409722222222222
621,A508026,4.094444444444444
622,A508027,0.3444444444444445
623,A508053,10.837500000000002
624,A508053,3.140972222222222
625,A508549,0.0979166666666666
626,A508692,3.239583333333333
627,A509042,46.01666666666667
628,A509204,2.123611111111111
629,A509226,0.2993055555555555
630,A509228,2.0972222222222223
631,A509390,3.6729166666666666
632,A509868,7.2555555555555555
633,A510247,0.0597222222222222
634,A510247,0.1888888888888889
635,A510336,12.990972222222222
636,A510475,6.395833333333333
637,A510803,0.9555555555555556
638,A510997,1.0013888888888889
639,A511050,7.002083333333333
640,A511198,0.1847222222222222
641,A511822,11.184722222222224
642,A512158,13.140972222222222
643,A512959,6.765972222222223
644,A513419,1.979861111111111
645,A513770,0.8631944444444445
646,A513956,2.98125
647,A514005,4.1819444444444445
648,A514009,0.1076388888888889
649,A514236,0.1319444444444444
650,A514445,2.061111111111111
651,A514445,1.8375
652,A514631,12.104861111111113
653,A514866,2.122916666666667
654,A515049,29.042361111111116
655,A515112,0.1034722222222222
656,A515271,189.85069444444449
657,A515347,4.711111111111111
658,A515453,0.1173611111111111
659,A515503,0.9902777777777778
660,A515605,0.8826388888888889
661,A515661,1.7583333333333333
662,A515677,7.997916666666667
663,A515757,0.1097222222222222
664,A515757,1.270138888888889
665,A515757,0.8583333333333333
666,A515831,31.15833333333333
667,A516259,46.85208333333334
668,A516260,57.828472222222224
669,A516577,2.292361111111111
670,A516577,41.577777777777776
671,A516660,12.188194444444443
672,A516705,9.702777777777778
673,A516904,0.0520833333333333
674,A517501,1.1958333333333333
675,A517502,12.259027777777778
676,A517675,13.066666666666666
677,A517675,1.8541666666666667
678,A517675,23.869444444444447
679,A518184,0.0402777777777777
680,A518264,0.0868055555555555
681,A518545,6.995138888888889
682,A518769,8.886111111111111
683,A518911,0.3006944444444444
684,A518937,5.089583333333334
685,A519025,4.097222222222222
686,A519536,7.894444444444445
687,A519888,0.0375
688,A519949,4.722222222222222
689,A520040,8.005555555555556
690,A520195,0.0763888888888889
691,A520337,0.0951388888888888
692,A520355,0.1069444444444444
693,A520572,6.155555555555556
694,A520786,24.143750000000004
695,A521224,0.0604166666666666
696,A521233,5.036111111111111
697,A521273,0.1597222222222222
698,A521316,1.023611111111111
699,A521520,0.325
700,A521781,1.00625
701,A521806,171.88888888888889
702,A521865,10.8
703,A521990,15.9625
704,A522050,8.865277777777777
705,A522054,2.1277777777777778
706,A522484,8.835416666666667
707,A522774,0.0402777777777777
708,A522809,10.682638888888889
709,A522952,0.0979166666666666
710,A523102,59.016666666666666
711,A523114,0.1194444444444444
712,A523179,0.0770833333333333
713,A523371,4.107638888888889
714,A523396,1.209722222222222
715,A523532,0.33125
716,A523533,0.33125
717,A523719,1.0506944444444444
718,A524092,2.2472222222222222
719,A524092,1.051388888888889
720,A524092,0.7486111111111112
721,A524092,3.625694444444445
722,A524150,0.7500000000000001
723,A524313,52.989583333333336
724,A524634,172.5638888888889
725,A524680,1.136111111111111
726,A524954,0.7673611111111112
727,A525136,15.788194444444445
728,A525511,0.0590277777777777
729,A525592,67.01875
730,A525768,7.204861111111111
731,A525938,11.05902777777778
732,A526144,0.9493055555555556
733,A526237,0.2916666666666667
734,A526257,0.9798611111111112
735,A526328,3.2493055555555554
736,A526641,2.844444444444445
737,A526647,6.316666666666666
738,A527020,0.9972222222222222
739,A527094,4.220138888888889
740,A527170,3.067361111111111
741,A527215,0.8486111111111111
742,A527519,36.480555555555554
743,A527535,0.9395833333333332
744,A527825,9.911111111111111
745,A527951,0.9555555555555556
746,A528040,0.2236111111111111
747,A528040,0.1020833333333333
748,A528321,22.02430555555556
749,A528322,7.84375
750,A528354,4.820833333333334
751,A528477,0.21875
752,A528477,2.9722222222222228
753,A528524,0.1659722222222222
754,A528524,4.013888888888889
755,A528954,0.9972222222222222
756,A528982,3.1444444444444444
757,A529027,0.1590277777777777
758,A529211,2.071527777777778
759,A529310,3.2493055555555554
760,A529310,1.9951388888888888
761,A529310,4.428472222222222
762,A529318,26.05
763,A529609,0.7979166666666667
764,A529630,27.16180555555556
765,A529648,0.3041666666666666
766,A529766,0.1020833333333333
767,A529868,0.2631944444444444
768,A529881,0.2381944444444444
769,A529890,0.1729166666666667
770,A529956,2.0236111111111112
771,A530122,6.034027777777778
772,A530134,0.5763888888888888
773,A530190,0.2902777777777778
774,A530302,17.136111111111113
775,A530460,0.8902777777777777
776,A530460,0.9847222222222224
777,A530461,0.9847222222222224
778,A530547,111.78958333333334
779,A530589,5.781944444444445
780,A530786,0.95625
781,A530793,34.11805555555556
782,A530793,39.96041666666667
783,A530800,0.0201388888888888
784,A531069,0.7854166666666667
785,A531234,0.1270833333333333
786,A531278,0.0548611111111111
787,A531317,2.3361111111111112
788,A531379,0.0861111111111111
789,A531394,11.090972222222224
790,A531398,28.04861111111111
791,A531549,0.1916666666666666
792,A531598,0.1868055555555555
793,A531621,0.0555555555555555
794,A531698,3.208333333333333
795,A531698,0.8430555555555556
796,A531699,3.208333333333333
797,A531739,42.23333333333333
798,A531969,0.5125
799,A532017,1.0458333333333334
800,A532282,0.1006944444444444
801,A532351,3.261805555555556
802,A532351,0.60625
803,A532406,4.241666666666666
804,A532455,0.0236111111111111
805,A532505,6.022916666666667
806,A532694,0.2465277777777778
807,A532694,15.0
808,A532762,7.9006944444444445
809,A532925,3.605555555555556
810,A533019,6.3277777777777775
811,A533106,73.93611111111112
812,A533243,354.1909722222223
813,A533243,0.701388888888889
814,A533557,10.063888888888888
815,A533602,10.061111111111112
816,A533602,0.0319444444444444
817,A533628,21.915972222222223
818,A533649,4.867361111111111
819,A533795,14.872916666666669
820,A533842,0.19375
821,A534208,21.26388888888889
822,A534366,1.8763888888888889
823,A534502,6.365972222222222
824,A534548,9.807638888888889
825,A534623,17.924305555555556
826,A534623,1.2444444444444445
827,A534644,1.1458333333333333
828,A534780,3.002777777777778
829,A534780,26.15
830,A534780,53.24861111111111
831,A534780,1.89375
832,A534959,0.2833333333333333
833,A534984,0.1013888888888888
834,A535012,6.153472222222222
835,A535012,9.800694444444444
836,A535071,6.793055555555555
837,A535124,12.846527777777778
838,A535277,0.3
839,A535292,61.863194444444446
840,A535375,0.0875
841,A535484,77.01736111111111
842,A535492,28.038888888888888
843,A535700,2.1166666666666667
844,A535768,2.296527777777778
845,A535897,5.180555555555555
846,A536035,1.1291666666666669
847,A536132,1.948611111111111
848,A536136,7.173611111111111
849,A536388,1.7166666666666666
850,A536404,13.209027777777775
851,A536404,0.1104166666666666
852,A536506,4.322916666666667
853,A536757,7.729166666666667
854,A537127,3.678472222222222
855,A537127,1.2347222222222225
856,A537127,1.8180555555555555
857,A537149,0.0576388888888888
858,A537247,4.052777777777778
859,A537300,0.1493055555555555
860,A538092,0.0472222222222222
861,A538284,16.95138888888889
862,A538342,27.14444444444445
863,A538360,0.8729166666666667
864,A538370,25.88125
865,A538370,19.178472222222226
866,A538454,6.826388888888889
867,A538454,57.92986111111111
868,A538585,63.05902777777778
869,A538603,0.1958333333333333
870,A538702,66.1125
871,A538855,1.1701388888888888
872,A538907,12.895138888888887
873,A539059,6.793055555555555
874,A539175,0.7208333333333334
875,A539388,2.985416666666667
876,A539485,37.91458333333333
877,A539561,2.178472222222222
878,A539570,0.0833333333333333
879,A540171,0.0041666666666666
880,A540225,8.952777777777778
881,A540369,1.1381944444444445
882,A540495,5.166666666666667
883,A540822,2.254166666666667
884,A540828,1.1243055555555554
885,A541057,1.0173611111111112
886,A541397,0.3083333333333333
887,A541496,9.145833333333334
888,A541517,8.907638888888888
889,A541607,1.242361111111111
890,A541994,9.469444444444443
891,A542025,22.01527777777778
892,A542056,5.948611111111112
893,A542429,14.879166666666666
894,A542462,6.063194444444445
895,A542480,12.959027777777775
896,A542615,2.984027777777778
897,A542708,59.08125
898,A542712,5.940277777777778
899,A543040,8.105555555555556
900,A543040,7.2125
901,A543073,0.0729166666666666
902,A543073,11.12013888888889
903,A543178,1.7583333333333333
904,A543232,185.3277777777778
905,A543256,6.009027777777779
906,A543374,18.166666666666668
907,A543377,240.9055555555556
908,A543749,0.0076388888888888
909,A543793,0.5284722222222222
910,A544105,2.2868055555555555
911,A544109,56.23888888888889
912,A544109,5.159722222222222
913,A544464,0.2951388888888889
914,A544464,1.2472222222222222
915,A544559,5.233333333333333
916,A544595,12.048611111111112
917,A544775,120.20069444444444
918,A544831,16.947222222222223
919,A544848,10.216666666666669
920,A544916,0.0118055555555555
921,A545127,2.052083333333333
922,A545219,3.8020833333333335
923,A545301,19.18611111111111
924,A545373,6.913194444444445
925,A545407,1.0458333333333334
926,A545642,7.047916666666667
927,A545644,6.0881944444444445
928,A545644,7.047916666666667
929,A545741,0.0180555555555555
930,A545749,12.159027777777778
931,A545772,25.23819444444445
932,A545780,4.116666666666666
933,A545834,0.9027777777777778
934,A546081,8.011805555555556
935,A546346,109.13680555555555
936,A546730,280.9583333333333
937,A546730,6.170833333333333
938,A546804,0.0625
939,A547015,12.07152777777778
940,A547015,8.091666666666667
941,A547047,0.0777777777777777
942,A547088,5.921527777777778
943,A547090,0.0486111111111111
944,A547090,0.0680555555555555
945,A547090,0.0416666666666666
946,A547350,19.713194444444444
947,A547472,22.898611111111112
948,A547472,2.0902777777777777
949,A547659,1.179861111111111
950,A547803,0.0708333333333333
951,A547838,0.1951388888888889
952,A547887,0.0590277777777777
953,A547976,0.0604166666666666
954,A548085,7.085416666666666
955,A548112,17.675
956,A548154,0.3194444444444444
957,A548154,2.036111111111111
958,A548154,1.0770833333333334
959,A548156,2.036111111111111
960,A548156,1.0770833333333334
961,A548247,3.0409722222222224
962,A548247,0.2930555555555555
963,A548247,0.0631944444444444
964,A548276,3.261805555555556
965,A548518,0.0333333333333333
966,A548552,2.7562500000000005
967,A548770,0.8645833333333334
968,A548911,37.02569444444445
969,A548911,0.1076388888888889
970,A548939,2.8597222222222225
971,A548948,65.12083333333334
972,A548990,15.713194444444444
973,A549056,63.165277777777774
974,A549098,1.2597222222222222
975,A549098,1.113888888888889
976,A549167,7.070138888888889
977,A549167,0.0986111111111111
978,A549167,22.12638888888889
979,A549214,10.708333333333334
980,A549214,1.2347222222222225
981,A549282,211.94791666666663
982,A549282,164.1013888888889
983,A549282,7.010416666666667
984,A549440,6.9875
985,A549444,7.15625
986,A549562,270.61944444444447
987,A549633,3.7291666666666665
988,A549639,7.130555555555556
989,A549697,7.134027777777778
